,day,time,Apartment,max_request,total_DR,requests,response,count,cons,req_index,res_index,rel_index,contri_index,inconv,req_p,res_p,rel_p,contri_p,score
9324,5,12:00:00,35,5,90,63,44,0,48,70,69,58,0,0,71.42857142857143,70.40816326530613,62.365591397849464,0.0,51.05058152293175
9325,5,13:00:00,35,5,90,57,53,0,89,63,92,90,0,0,64.28571428571429,93.87755102040816,96.7741935483871,0.0,63.734364713627386
9326,5,14:00:00,35,5,90,74,51,0,88,82,68,78,0,0,83.6734693877551,69.38775510204081,83.87096774193549,0.0,59.23304805793285
9327,5,15:00:00,35,5,90,60,21,0,53,66,35,44,0,0,67.34693877551021,35.714285714285715,47.31182795698925,0.0,37.593263111696295
9328,5,16:00:00,35,5,90,51,47,0,52,56,92,72,0,0,57.142857142857146,93.87755102040816,77.41935483870968,0.0,57.10994075049374
9329,5,17:00:00,35,5,90,80,41,0,55,88,51,53,0,0,89.79591836734694,52.04081632653061,56.98924731182796,0.0,49.706495501426375
9330,5,18:00:00,35,5,90,60,16,0,52,66,26,39,0,0,67.34693877551021,26.53061224489796,41.935483870967744,0.0,33.95325872284398
9331,5,19:00:00,35,5,90,61,48,0,67,67,78,72,0,0,68.36734693877551,79.59183673469387,77.41935483870968,0.0,56.344634628044766
9332,5,20:00:00,35,5,90,47,5,0,69,52,10,39,0,0,53.06122448979592,10.204081632653061,41.935483870967744,0.0,26.30019749835418
9333,5,21:00:00,35,5,90,46,23,0,89,51,50,69,0,0,52.04081632653061,51.02040816326531,74.19354838709677,0.0,44.31369321922317
9334,5,22:00:00,35,5,90,40,4,0,61,44,10,35,0,0,44.89795918367347,10.204081632653061,37.634408602150536,0.0,23.184112354619266
9335,5,23:00:00,35,5,90,64,5,0,48,71,7,27,0,0,72.44897959183673,7.142857142857143,29.032258064516128,0.0,27.156023699802503
9336,6,00:00:00,35,5,90,43,3,0,86,47,6,46,0,0,47.95918367346939,6.122448979591836,49.46236559139785,0.0,25.88599956111477
9337,6,01:00:00,35,5,90,77,73,0,58,85,94,76,0,0,86.73469387755102,95.91836734693878,81.72043010752688,0.0,66.09337283300417
9338,6,02:00:00,35,5,90,88,13,0,43,97,14,28,0,0,98.9795918367347,14.285714285714286,30.107526881720432,0.0,35.843208251042356
9339,6,03:00:00,35,5,90,60,54,0,49,66,90,69,0,0,67.34693877551021,91.83673469387755,74.19354838709677,0.0,58.34430546412113
9340,6,04:00:00,35,5,90,53,20,0,74,58,37,55,0,0,59.183673469387756,37.755102040816325,59.13978494623656,0.0,39.01964011411016
9341,6,05:00:00,35,5,90,82,16,0,65,91,19,42,0,0,92.85714285714286,19.387755102040817,45.16129032258065,0.0,39.351547070441086
9342,6,06:00:00,35,5,90,78,41,0,47,86,52,49,0,0,87.75510204081633,53.06122448979592,52.68817204301075,0.0,48.376124643405745
9343,6,07:00:00,35,5,90,75,9,0,56,83,12,34,0,0,84.6938775510204,12.244897959183673,36.55913978494624,0.0,33.374478823787584
9344,6,08:00:00,35,5,90,82,67,0,62,91,81,71,0,0,92.85714285714286,82.65306122448979,76.34408602150538,0.0,62.96357252578451
9345,6,09:00:00,35,5,90,67,55,0,83,74,82,82,0,0,75.51020408163265,83.6734693877551,88.17204301075269,0.0,61.83892912003511
9346,6,10:00:00,35,5,90,78,63,0,80,86,80,80,0,0,87.75510204081633,81.63265306122449,86.02150537634408,0.0,63.85231511959623
9347,6,11:00:00,35,5,90,41,17,0,55,45,41,48,0,0,45.91836734693877,41.83673469387755,51.61290322580645,0.0,34.84200131665569
9348,6,12:00:00,35,5,90,70,4,0,60,77,5,32,0,0,78.57142857142857,5.1020408163265305,34.40860215053763,0.0,29.52051788457318
9349,6,13:00:00,35,5,90,43,35,0,70,47,81,75,0,0,47.95918367346939,82.65306122448979,80.64516129032258,0.0,52.814351547070444
9350,6,14:00:00,35,5,90,56,30,0,48,62,53,50,0,0,63.265306122448976,54.08163265306123,53.763440860215056,0.0,42.77759490893131
9351,6,15:00:00,35,5,90,88,43,0,54,97,48,51,0,0,98.9795918367347,48.97959183673469,54.83870967741935,0.0,50.69947333772218
9352,6,16:00:00,35,5,90,69,11,0,72,76,15,43,0,0,77.55102040816327,15.306122448979592,46.236559139784944,0.0,34.77342549923195
9353,6,17:00:00,35,5,90,48,10,0,71,53,20,45,0,0,54.08163265306123,20.408163265306122,48.38709677419355,0.0,30.71922317314023
9354,6,18:00:00,35,5,90,43,8,0,63,47,18,40,0,0,47.95918367346939,18.367346938775512,43.01075268817204,0.0,27.334320825104236
9355,6,19:00:00,35,5,90,53,4,0,57,58,7,32,0,0,59.183673469387756,7.142857142857143,34.40860215053763,0.0,25.183783190695635
9356,6,20:00:00,35,5,90,74,47,0,54,82,63,58,0,0,83.6734693877551,64.28571428571429,62.365591397849464,0.0,52.58119376782972
9357,6,21:00:00,35,5,90,85,55,0,58,94,64,61,0,0,95.91836734693878,65.3061224489796,65.59139784946237,0.0,56.70397191134519
9358,6,22:00:00,35,5,90,74,30,0,56,82,40,48,0,0,83.6734693877551,40.816326530612244,51.61290322580645,0.0,44.02567478604345
9359,6,23:00:00,35,5,90,69,34,0,61,76,49,55,0,0,77.55102040816327,50.0,59.13978494623656,0.0,46.67270133859996
9360,7,00:00:00,35,5,90,72,66,0,71,80,91,81,0,0,81.63265306122449,92.85714285714286,87.09677419354838,0.0,65.39664252797894
9361,7,01:00:00,35,5,90,74,72,0,57,82,97,77,0,0,83.6734693877551,98.9795918367347,82.79569892473118,0.0,66.36219003730525
9362,7,02:00:00,35,5,90,87,27,0,70,96,31,50,0,0,97.95918367346938,31.632653061224488,53.763440860215056,0.0,45.83881939872723
9363,7,03:00:00,35,5,90,50,48,0,73,55,96,84,0,0,56.12244897959184,97.95918367346938,90.3225806451613,0.0,61.10105332455563
9364,7,04:00:00,35,5,90,80,44,0,46,88,55,50,0,0,89.79591836734694,56.12244897959184,53.763440860215056,0.0,49.92045205178846
9365,7,05:00:00,35,5,90,47,11,0,69,52,23,46,0,0,53.06122448979592,23.46938775510204,49.46236559139785,0.0,31.498244459073952
9366,7,06:00:00,35,5,90,78,1,0,56,86,1,28,0,0,87.75510204081633,1.0204081632653061,30.107526881720432,0.0,29.720759271450515
9367,7,07:00:00,35,5,90,75,50,0,43,83,66,54,0,0,84.6938775510204,67.34693877551021,58.064516129032256,0.0,52.526333113890715
9368,7,08:00:00,35,5,90,83,53,0,41,92,63,52,0,0,93.87755102040816,64.28571428571429,55.913978494623656,0.0,53.51931095018653
9369,7,09:00:00,35,5,90,81,38,0,44,90,46,45,0,0,91.83673469387755,46.93877551020408,48.38709677419355,0.0,46.79065174456879
9370,7,10:00:00,35,5,90,81,23,0,47,90,28,37,0,0,91.83673469387755,28.571428571428573,39.784946236559136,0.0,40.04827737546631
9371,7,11:00:00,35,5,90,73,29,0,66,81,39,52,0,0,82.65306122448979,39.795918367346935,55.913978494623656,0.0,44.59073952161509
9372,7,12:00:00,35,5,90,47,24,0,51,52,51,51,0,0,53.06122448979592,52.04081632653061,54.83870967741935,0.0,39.985187623436474
9373,7,13:00:00,35,5,90,49,7,0,83,54,14,48,0,0,55.10204081632653,14.285714285714286,51.61290322580645,0.0,30.25016458196182
9374,7,14:00:00,35,5,90,55,3,0,57,61,5,31,0,0,62.244897959183675,5.1020408163265305,33.333333333333336,0.0,25.170068027210885
9375,7,15:00:00,35,5,90,84,52,0,89,93,61,75,0,0,94.89795918367346,62.244897959183675,80.64516129032258,0.0,59.447004608294925
9376,7,16:00:00,35,5,90,47,29,0,55,52,61,58,0,0,53.06122448979592,62.244897959183675,62.365591397849464,0.0,44.41792846170726
9377,7,17:00:00,35,5,90,85,2,0,45,94,2,23,0,0,95.91836734693878,2.0408163265306123,24.731182795698924,0.0,30.672591617292078
9378,7,18:00:00,35,5,90,73,29,0,41,81,39,40,0,0,82.65306122448979,39.795918367346935,43.01075268817204,0.0,41.364933070002195
9379,7,19:00:00,35,5,90,44,40,0,45,48,90,67,0,0,48.97959183673469,91.83673469387755,72.04301075268818,0.0,53.214834320825105
9380,7,20:00:00,35,5,90,70,43,0,88,77,61,74,0,0,78.57142857142857,62.244897959183675,79.56989247311827,0.0,55.096554750932626
9381,7,21:00:00,35,5,90,52,31,0,74,57,59,66,0,0,58.16326530612245,60.204081632653065,70.96774193548387,0.0,47.333772218564846
9382,7,22:00:00,35,5,90,41,39,0,52,45,95,73,0,0,45.91836734693877,96.93877551020408,78.49462365591398,0.0,55.33794162826421
9383,7,23:00:00,35,5,90,80,22,0,47,88,27,37,0,0,89.79591836734694,27.551020408163264,39.784946236559136,0.0,39.28297125301734
9384,8,00:00:00,35,5,90,58,41,0,63,64,70,66,0,0,65.3061224489796,71.42857142857143,70.96774193548387,0.0,51.92560895325872
9385,8,01:00:00,35,5,90,40,2,0,89,44,5,47,0,0,44.89795918367347,5.1020408163265305,50.53763440860215,0.0,25.134408602150536
9386,8,02:00:00,35,5,90,88,34,0,49,97,38,43,0,0,98.9795918367347,38.775510204081634,46.236559139784944,0.0,45.99791529515032
9387,8,03:00:00,35,5,90,42,27,0,82,46,64,73,0,0,46.93877551020408,65.3061224489796,78.49462365591398,0.0,47.684880403774415
9388,8,04:00:00,35,5,90,82,70,0,40,91,85,62,0,0,92.85714285714286,86.73469387755102,66.66666666666667,0.0,61.56462585034014
9389,8,05:00:00,35,5,90,75,32,0,67,83,42,54,0,0,84.6938775510204,42.857142857142854,58.064516129032256,0.0,46.40388413429888
9390,8,06:00:00,35,5,90,79,41,0,70,87,51,60,0,0,88.77551020408163,52.04081632653061,64.51612903225806,0.0,51.33311389071758
9391,8,07:00:00,35,5,90,62,44,0,62,68,70,66,0,0,69.38775510204081,71.42857142857143,70.96774193548387,0.0,52.946017116524025
9392,8,08:00:00,35,5,90,68,35,0,50,75,51,50,0,0,76.53061224489795,52.04081632653061,53.763440860215056,0.0,45.583717357910906
9393,9,11:00:00,35,5,90,70,31,0,77,77,44,60,0,0,78.57142857142857,44.89795918367347,64.51612903225806,0.0,46.996379196840024
9394,9,12:00:00,35,5,90,61,12,0,49,67,19,34,0,0,68.36734693877551,19.387755102040817,36.55913978494624,0.0,31.07856045644064
9395,9,13:00:00,35,5,90,46,19,0,65,51,41,53,0,0,52.04081632653061,41.83673469387755,56.98924731182796,0.0,37.71669958305903
9396,9,14:00:00,35,5,90,59,27,0,65,65,45,55,0,0,66.3265306122449,45.91836734693877,59.13978494623656,0.0,42.846170726355055
9397,9,15:00:00,35,5,90,82,4,0,71,91,4,37,0,0,92.85714285714286,4.081632653061225,39.784946236559136,0.0,34.18093043669081
9398,9,16:00:00,35,5,90,74,35,0,60,82,47,53,0,0,83.6734693877551,47.95918367346939,56.98924731182796,0.0,47.155475093263114
9399,9,17:00:00,35,5,90,44,18,0,46,48,40,43,0,0,48.97959183673469,40.816326530612244,46.236559139784944,0.0,34.00811937678297
9400,9,18:00:00,35,5,90,44,14,0,64,48,31,47,0,0,48.97959183673469,31.632653061224488,50.53763440860215,0.0,32.78746982664033
9401,1,04:30:00,36,5,90,73,32,0,50,81,43,46,0,0,82.65306122448979,43.87755102040816,49.46236559139785,0.0,43.99824445907395
9402,1,05:30:00,36,5,90,82,33,0,49,91,40,44,0,0,92.85714285714286,40.816326530612244,47.31182795698925,0.0,45.24632433618609
9403,1,06:30:00,36,5,90,65,42,0,44,72,64,54,0,0,73.46938775510205,65.3061224489796,58.064516129032256,0.0,49.21000658327847
9404,1,07:30:00,36,5,90,50,30,0,83,55,60,71,0,0,56.12244897959184,61.224489795918366,76.34408602150538,0.0,48.4227561992539
9405,1,08:30:00,36,5,90,45,29,0,54,50,64,59,0,0,51.02040816326531,65.3061224489796,63.44086021505376,0.0,44.94184770682466
9406,1,09:30:00,36,5,90,66,9,0,85,73,13,49,0,0,74.48979591836735,13.26530612244898,52.68817204301075,0.0,35.11081852095677
9407,1,10:30:00,36,5,90,43,13,0,66,47,30,48,0,0,47.95918367346939,30.612244897959183,51.61290322580645,0.0,32.546082949308754
9408,1,11:30:00,36,5,90,42,34,0,87,46,80,83,0,0,46.93877551020408,81.63265306122449,89.24731182795699,0.0,54.45468509984639
9409,1,12:30:00,36,5,90,64,29,0,40,71,45,42,0,0,72.44897959183673,45.91836734693877,45.16129032258065,0.0,40.88215931533904
9410,1,13:30:00,36,5,90,74,40,0,71,82,54,62,0,0,83.6734693877551,55.10204081632653,66.66666666666667,0.0,51.36054421768708
9411,1,14:30:00,36,5,90,75,43,0,79,83,57,68,0,0,84.6938775510204,58.16326530612245,73.11827956989248,0.0,53.99385560675883
9412,1,15:30:00,36,5,90,45,6,0,50,50,13,31,0,0,51.02040816326531,13.26530612244898,33.333333333333336,0.0,24.404761904761905
9413,1,16:30:00,36,5,90,81,42,0,56,90,51,53,0,0,91.83673469387755,52.04081632653061,56.98924731182796,0.0,50.216699583059025
9414,1,17:30:00,36,5,90,72,5,0,85,80,6,45,0,0,81.63265306122449,6.122448979591836,48.38709677419355,0.0,34.035549703752466
9415,1,18:30:00,36,5,90,67,46,0,51,74,68,59,0,0,75.51020408163265,69.38775510204081,63.44086021505376,0.0,52.084704849681806
9416,1,19:30:00,36,5,90,85,74,0,73,94,87,80,0,0,95.91836734693878,88.77551020408163,86.02150537634408,0.0,67.67884573184112
9417,1,20:30:00,36,5,90,42,36,0,78,46,85,81,0,0,46.93877551020408,86.73469387755102,87.09677419354838,0.0,55.19256089532587
9418,1,21:30:00,36,5,90,44,19,0,81,48,43,62,0,0,48.97959183673469,43.87755102040816,66.66666666666667,0.0,39.88095238095238
9419,1,22:30:00,36,5,90,60,50,0,46,66,83,64,0,0,67.34693877551021,84.6938775510204,68.81720430107526,0.0,55.214505156901474
9420,1,23:30:00,36,5,90,42,8,0,57,46,19,38,0,0,46.93877551020408,19.387755102040817,40.86021505376344,0.0,26.796686416502084
9421,2,00:30:00,36,5,90,43,15,0,67,47,34,50,0,0,47.95918367346939,34.69387755102041,53.763440860215056,0.0,34.104125521176215
9422,2,01:30:00,36,5,90,62,57,0,88,68,91,89,0,0,69.38775510204081,92.85714285714286,95.6989247311828,0.0,64.48595567259161
9423,2,02:30:00,36,5,90,60,35,0,66,66,58,62,0,0,67.34693877551021,59.183673469387756,66.66666666666667,0.0,48.29931972789116
9424,2,03:30:00,36,5,90,61,56,0,88,67,91,89,0,0,68.36734693877551,92.85714285714286,95.6989247311828,0.0,64.23085363177529
9425,2,04:30:00,36,5,90,66,13,0,45,73,19,32,0,0,74.48979591836735,19.387755102040817,34.40860215053763,0.0,32.07153829273645
9426,2,05:30:00,36,5,90,80,31,0,62,88,38,50,0,0,89.79591836734694,38.775510204081634,53.763440860215056,0.0,45.58371735791091
9427,2,06:30:00,36,5,90,53,46,0,86,58,86,86,0,0,59.183673469387756,87.75510204081633,92.47311827956989,0.0,59.85297344744349
9428,2,07:30:00,36,5,90,68,36,0,85,75,52,68,0,0,76.53061224489795,53.06122448979592,73.11827956989248,0.0,50.677529076146584
9429,2,08:30:00,36,5,90,50,46,0,83,55,92,87,0,0,56.12244897959184,93.87755102040816,93.54838709677419,0.0,60.887096774193544
9430,2,09:30:00,36,5,90,75,2,0,64,83,2,33,0,0,84.6938775510204,2.0408163265306123,35.483870967741936,0.0,30.554641211323236
9431,2,10:30:00,36,5,90,66,13,0,49,73,19,34,0,0,74.48979591836735,19.387755102040817,36.55913978494624,0.0,32.6091727013386
9432,2,11:30:00,36,5,90,71,56,0,60,78,78,69,0,0,79.59183673469387,79.59183673469387,74.19354838709677,0.0,58.34430546412112
9433,2,12:30:00,36,5,90,52,5,0,48,57,9,28,0,0,58.16326530612245,9.183673469387756,30.107526881720432,0.0,24.363616414307657
9434,2,13:30:00,36,5,90,61,23,0,58,67,37,47,0,0,68.36734693877551,37.755102040816325,50.53763440860215,0.0,39.165020847048496
9435,2,14:30:00,36,5,90,47,42,0,45,52,89,67,0,0,53.06122448979592,90.81632653061224,72.04301075268818,0.0,53.98014044327408
9436,2,15:30:00,36,5,90,76,6,0,51,84,7,29,0,0,85.71428571428571,7.142857142857143,31.182795698924732,0.0,31.009984639016896
9437,2,16:30:00,36,5,90,49,37,0,73,54,75,74,0,0,55.10204081632653,76.53061224489795,79.56989247311827,0.0,52.80063638358569
9438,2,17:30:00,36,5,90,45,10,0,50,50,22,36,0,0,51.02040816326531,22.448979591836736,38.70967741935484,0.0,28.044766293614224
9439,2,18:30:00,36,5,90,60,27,0,81,66,45,63,0,0,67.34693877551021,45.91836734693877,67.74193548387096,0.0,45.25181040157999
9440,2,19:30:00,36,5,90,75,1,0,74,83,1,37,0,0,84.6938775510204,1.0204081632653061,39.784946236559136,0.0,31.374807987711215
9441,2,20:30:00,36,5,90,49,1,0,63,54,2,32,0,0,55.10204081632653,2.0408163265306123,34.40860215053763,0.0,22.887864823348693
9442,2,21:30:00,36,5,90,59,48,0,62,65,81,71,0,0,66.3265306122449,82.65306122448979,76.34408602150538,0.0,56.33091946456001
9443,2,23:30:00,36,5,90,49,23,0,62,54,46,54,0,0,55.10204081632653,46.93877551020408,58.064516129032256,0.0,40.026333113890715
9444,3,00:30:00,36,5,90,44,13,0,69,48,29,49,0,0,48.97959183673469,29.591836734693878,52.68817204301075,0.0,32.814900153609834
9445,3,01:30:00,36,5,90,86,42,0,89,95,48,68,0,0,96.93877551020408,48.97959183673469,73.11827956989248,0.0,54.75916172920782
9446,3,02:30:00,36,5,90,43,29,0,65,47,67,66,0,0,47.95918367346939,68.36734693877551,70.96774193548387,0.0,46.823568136932195
9447,3,03:30:00,36,5,90,55,1,0,86,61,1,43,0,0,62.244897959183675,1.0204081632653061,46.236559139784944,0.0,27.375466315558484
9448,3,04:30:00,36,5,90,65,3,0,62,72,4,33,0,0,73.46938775510205,4.081632653061225,35.483870967741936,0.0,28.2587228439763
9449,3,05:30:00,36,5,90,59,17,0,81,65,28,54,0,0,66.3265306122449,28.571428571428573,58.064516129032256,0.0,38.24061882817643
9450,3,06:30:00,36,5,90,87,48,0,66,96,55,60,0,0,97.95918367346938,56.12244897959184,64.51612903225806,0.0,54.64944042132982
9451,3,07:30:00,36,5,90,40,37,0,55,44,92,73,0,0,44.89795918367347,93.87755102040816,78.49462365591398,0.0,54.3175334649989
9452,3,08:30:00,36,5,90,44,19,0,56,48,43,49,0,0,48.97959183673469,43.87755102040816,52.68817204301075,0.0,36.3863287250384
9453,3,09:30:00,36,5,90,63,6,0,87,70,9,48,0,0,71.42857142857143,9.183673469387756,51.61290322580645,0.0,33.056287030941405
9454,3,10:30:00,36,5,90,85,63,0,47,94,74,60,0,0,95.91836734693878,75.51020408163265,64.51612903225806,0.0,58.986175115207374
9455,3,11:30:00,36,5,90,51,32,0,77,56,62,69,0,0,57.142857142857146,63.265306122448976,74.19354838709677,0.0,48.65042791310072
9456,3,12:30:00,36,5,90,84,46,0,44,93,54,49,0,0,94.89795918367346,55.10204081632653,52.68817204301075,0.0,50.67204301075269
9457,3,13:30:00,36,5,90,65,34,0,69,72,52,60,0,0,73.46938775510205,53.06122448979592,64.51612903225806,0.0,47.76168531928901
9458,3,14:30:00,36,5,90,72,68,0,89,80,94,91,0,0,81.63265306122449,95.91836734693878,97.84946236559139,0.0,68.85012069343867
9459,3,15:30:00,36,5,90,65,54,0,49,72,83,66,0,0,73.46938775510205,84.6938775510204,70.96774193548387,0.0,57.28275181040158
9460,3,16:30:00,36,5,90,69,35,0,70,76,50,60,0,0,77.55102040816327,51.02040816326531,64.51612903225806,0.0,48.271889400921665
9461,3,17:30:00,36,5,90,73,35,0,45,81,47,46,0,0,82.65306122448979,47.95918367346939,49.46236559139785,0.0,45.01865262233926
9462,3,18:30:00,36,5,90,57,36,0,73,63,63,68,0,0,64.28571428571429,64.28571428571429,73.11827956989248,0.0,50.42242703533026
9463,3,19:30:00,36,5,90,74,55,0,50,82,74,62,0,0,83.6734693877551,75.51020408163265,66.66666666666667,0.0,56.462585034013614
9464,3,20:30:00,36,5,90,49,30,0,43,54,61,52,0,0,55.10204081632653,62.244897959183675,55.913978494623656,0.0,43.315229317533465
9465,3,21:30:00,36,5,90,69,22,0,61,76,31,46,0,0,77.55102040816327,31.632653061224488,49.46236559139785,0.0,39.6615097651964
9466,3,22:30:00,36,5,90,62,41,0,53,68,66,59,0,0,69.38775510204081,67.34693877551021,63.44086021505376,0.0,50.043888523151196
9467,3,23:30:00,36,5,90,86,44,0,89,95,51,70,0,0,96.93877551020408,52.04081632653061,75.26881720430107,0.0,56.06210226025894
9468,4,00:30:00,36,5,90,61,57,0,68,67,93,80,0,0,68.36734693877551,94.89795918367346,86.02150537634408,0.0,62.32170287469827
9469,4,01:30:00,36,5,90,57,52,0,75,63,91,83,0,0,64.28571428571429,92.85714285714286,89.24731182795699,0.0,61.59754224270354
9470,4,02:30:00,36,5,90,72,23,0,41,80,31,36,0,0,81.63265306122449,31.632653061224488,38.70967741935484,0.0,37.993745885450956
9471,4,03:30:00,36,5,90,42,15,0,55,46,35,45,0,0,46.93877551020408,35.714285714285715,48.38709677419355,0.0,32.76003949967084
9472,4,04:30:00,36,5,90,49,24,0,76,54,48,62,0,0,55.10204081632653,48.97959183673469,66.66666666666667,0.0,42.68707482993197
9473,4,05:30:00,36,5,90,46,15,0,80,51,32,56,0,0,52.04081632653061,32.6530612244898,60.215053763440864,0.0,36.227232828615314
9474,4,06:30:00,36,5,90,89,24,0,85,98,26,55,0,0,100.0,26.53061224489796,59.13978494623656,0.0,46.41759929778363
9475,4,07:30:00,36,5,90,68,30,0,80,75,44,62,0,0,76.53061224489795,44.89795918367347,66.66666666666667,0.0,47.023809523809526
9476,4,08:30:00,36,5,90,86,3,0,70,95,3,36,0,0,96.93877551020408,3.061224489795918,38.70967741935484,0.0,34.67741935483871
9477,4,09:30:00,36,5,90,74,21,0,84,82,28,56,0,0,83.6734693877551,28.571428571428573,60.215053763440864,0.0,43.114987930656135
9478,4,10:30:00,36,5,90,67,15,0,84,74,22,53,0,0,75.51020408163265,22.448979591836736,56.98924731182796,0.0,38.73710774632434
9479,4,11:30:00,36,5,90,53,50,0,82,58,94,88,0,0,59.183673469387756,95.91836734693878,94.6236559139785,0.0,62.431424182576265
9480,4,12:30:00,36,5,90,47,39,0,79,52,82,80,0,0,53.06122448979592,83.6734693877551,86.02150537634408,0.0,55.68904981347377
9481,4,13:30:00,36,5,90,82,70,0,51,91,85,68,0,0,92.85714285714286,86.73469387755102,73.11827956989248,0.0,63.17752907614659
9482,4,14:30:00,36,5,90,64,26,0,59,71,40,49,0,0,72.44897959183673,40.816326530612244,52.68817204301075,0.0,41.48836954136493
9483,4,15:30:00,36,5,90,64,56,0,50,71,87,68,0,0,72.44897959183673,88.77551020408163,73.11827956989248,0.0,58.58569234145271
9484,4,16:30:00,36,5,90,40,4,0,52,44,10,31,0,0,44.89795918367347,10.204081632653061,33.333333333333336,0.0,22.10884353741497
9485,4,17:30:00,36,5,90,48,2,0,71,53,4,37,0,0,54.08163265306123,4.081632653061225,39.784946236559136,0.0,24.487052885670398
9486,4,18:30:00,36,5,90,67,42,0,64,74,62,63,0,0,75.51020408163265,63.265306122448976,67.74193548387096,0.0,51.62936142198815
9487,4,19:30:00,36,5,90,46,18,0,48,51,39,43,0,0,52.04081632653061,39.795918367346935,46.236559139784944,0.0,34.51832345841562
9488,4,20:30:00,36,5,90,59,30,0,60,65,50,55,0,0,66.3265306122449,51.02040816326531,59.13978494623656,0.0,44.121680930436696
9489,4,21:30:00,36,5,90,80,22,0,75,88,27,51,0,0,89.79591836734694,27.551020408163264,54.83870967741935,0.0,43.04641211323239
9490,4,22:30:00,36,5,90,63,39,0,45,70,61,53,0,0,71.42857142857143,62.244897959183675,56.98924731182796,0.0,47.66567917489577
9491,4,23:30:00,36,5,90,85,19,0,42,94,22,32,0,0,95.91836734693878,22.448979591836736,34.40860215053763,0.0,38.193987272328286
9492,5,00:30:00,36,5,90,43,9,0,85,47,20,52,0,0,47.95918367346939,20.408163265306122,55.913978494623656,0.0,31.07033135834979
9493,5,01:30:00,36,5,90,65,16,0,55,72,24,39,0,0,73.46938775510205,24.489795918367346,41.935483870967744,0.0,34.973666886109285
9494,5,02:30:00,36,5,90,57,33,0,77,63,57,67,0,0,64.28571428571429,58.16326530612245,72.04301075268818,0.0,48.622997586131234
9495,5,03:30:00,36,5,90,67,57,0,82,74,85,83,0,0,75.51020408163265,86.73469387755102,89.24731182795699,0.0,62.87305244678517
9496,5,04:30:00,36,5,90,89,67,0,42,98,75,58,0,0,100.0,76.53061224489795,62.365591397849464,0.0,59.724050910686856
9497,5,05:30:00,36,5,90,89,43,0,50,98,48,49,0,0,100.0,48.97959183673469,52.68817204301075,0.0,50.41694096993636
9498,5,06:30:00,36,5,90,53,34,0,64,58,64,64,0,0,59.183673469387756,65.3061224489796,68.81720430107526,0.0,48.32675005486065
9499,5,07:30:00,36,5,90,83,6,0,63,92,7,35,0,0,93.87755102040816,7.142857142857143,37.634408602150536,0.0,34.66370419135396
9500,5,08:30:00,36,5,90,46,6,0,80,51,13,46,0,0,52.04081632653061,13.26530612244898,49.46236559139785,0.0,28.69212201009436
9501,5,09:30:00,36,5,90,69,19,0,55,76,27,41,0,0,77.55102040816327,27.551020408163264,44.086021505376344,0.0,37.29701558042572
9502,5,10:30:00,36,5,90,46,21,0,80,51,45,62,0,0,52.04081632653061,45.91836734693877,66.66666666666667,0.0,41.156462585034014
9503,5,11:30:00,36,5,90,81,39,0,63,90,48,55,0,0,91.83673469387755,48.97959183673469,59.13978494623656,0.0,49.989027869212194
9504,5,12:30:00,36,5,90,51,38,0,62,56,74,68,0,0,57.142857142857146,75.51020408163265,73.11827956989248,0.0,51.44283519859557
9505,5,13:30:00,36,5,90,77,54,0,60,85,70,65,0,0,86.73469387755102,71.42857142857143,69.89247311827957,0.0,57.013934606100506
9506,5,14:30:00,36,5,90,78,26,0,72,86,33,52,0,0,87.75510204081633,33.673469387755105,55.913978494623656,0.0,44.33563748079877
9507,5,15:30:00,36,5,90,75,63,0,53,83,84,68,0,0,84.6938775510204,85.71428571428571,73.11827956989248,0.0,60.881610708799656
9508,5,16:30:00,36,5,90,69,48,0,51,76,69,60,0,0,77.55102040816327,70.40816326530613,64.51612903225806,0.0,53.11882817643186
9509,5,17:30:00,36,5,90,74,42,0,54,82,56,55,0,0,83.6734693877551,57.142857142857146,59.13978494623656,0.0,49.98902786921221
9510,5,18:30:00,36,5,90,89,56,0,61,98,62,61,0,0,100.0,63.265306122448976,65.59139784946237,0.0,57.214175992977836
9511,5,19:30:00,36,5,90,45,37,0,52,50,82,67,0,0,51.02040816326531,83.6734693877551,72.04301075268818,0.0,51.684222075927146
9512,5,20:30:00,36,5,90,82,40,0,54,91,48,51,0,0,92.85714285714286,48.97959183673469,54.83870967741935,0.0,49.16886109282423
9513,5,21:30:00,36,5,90,40,0,0,51,44,0,25,0,0,44.89795918367347,0.0,26.881720430107528,0.0,17.94491990344525
9514,5,22:30:00,36,5,90,78,77,0,69,86,98,83,0,0,87.75510204081633,100.0,89.24731182795699,0.0,69.25060346719333
9515,5,23:30:00,36,5,90,65,10,0,77,72,15,46,0,0,73.46938775510205,15.306122448979592,49.46236559139785,0.0,34.55946894886987
9516,6,00:30:00,36,5,90,85,22,0,61,94,25,43,0,0,95.91836734693878,25.510204081632654,46.236559139784944,0.0,41.916282642089094
9517,6,01:30:00,36,5,90,71,6,0,75,78,8,41,0,0,79.59183673469387,8.16326530612245,44.086021505376344,0.0,32.96028088654816
9518,6,02:30:00,36,5,90,86,79,0,58,95,91,74,0,0,96.93877551020408,92.85714285714286,79.56989247311827,0.0,67.3414527101163
9519,6,03:30:00,36,5,90,83,73,0,80,92,87,83,0,0,93.87755102040816,88.77551020408163,89.24731182795699,0.0,67.97509326311169
